"File name","Dimensions","Model","Lens","Shutter speed","Aperture","ISO","Focal length","Date Original","Keywords",
"211215-5180.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:43:35 PM","TLS - Time Lines",
"211215-5181.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:43:38 PM","TLS - Time Lines",
"211215-5182.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","19 mm","12/15/21 8:43:41 PM","TLS - Time Lines",
"211215-5183.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","30 mm","12/15/21 8:43:42 PM","TLS - Time Lines",
"211215-5184.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:43:43 PM","TLS - Time Lines",
"211215-5185.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:43:46 PM","TLS - Time Lines",
"211215-5186.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:43:47 PM","TLS - Time Lines",
"211215-5187.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:43:55 PM","TLS - Time Lines",
"211215-5188.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:43:56 PM","TLS - Time Lines",
"211215-5189.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:21 PM","TLS - Time Lines",
"211215-5190.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:21 PM","TLS - Time Lines",
"211215-5191.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:21 PM","TLS - Time Lines",
"211215-5192.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:25 PM","TLS - Time Lines",
"211215-5193.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:25 PM","TLS - Time Lines",
"211215-5194.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:26 PM","TLS - Time Lines",
"211215-5195.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:44 PM","TLS - Time Lines",
"211215-5196.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:44 PM","TLS - Time Lines",
"211215-5197.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:50 PM","TLS - Time Lines",
"211215-5198.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:50 PM","TLS - Time Lines",
"211215-5199.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:52 PM","TLS - Time Lines",
"211215-5200.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:52 PM","TLS - Time Lines",
"211215-5201.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:54 PM","TLS - Time Lines",
"211215-5202.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:55 PM","TLS - Time Lines",
"211215-5203.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","16 mm","12/15/21 8:44:55 PM","TLS - Time Lines",
"211215-5204.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:22 PM","TLS - Time Lines",
"211215-5205.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:22 PM","TLS - Time Lines",
"211215-5206.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:22 PM","TLS - Time Lines",
"211215-5207.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:23 PM","TLS - Time Lines",
"211215-5208.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:23 PM","TLS - Time Lines",
"211215-5209.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:25 PM","TLS - Time Lines",
"211215-5210.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:26 PM","TLS - Time Lines",
"211215-5211.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:26 PM","TLS - Time Lines",
"211215-5212.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:27 PM","TLS - Time Lines",
"211215-5213.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:27 PM","TLS - Time Lines",
"211215-5214.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:28 PM","TLS - Time Lines",
"211215-5215.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:28 PM","TLS - Time Lines",
"211215-5216.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:55 PM","TLS - Time Lines",
"211215-5217.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:55 PM","TLS - Time Lines",
"211215-5218.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:55 PM","TLS - Time Lines",
"211215-5219.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:56 PM","TLS - Time Lines",
"211215-5220.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:56 PM","TLS - Time Lines",
"211215-5221.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:57 PM","TLS - Time Lines",
"211215-5222.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:57 PM","TLS - Time Lines",
"211215-5223.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:46:58 PM","TLS - Time Lines",
"211215-5224.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:14 PM","TLS - Time Lines",
"211215-5225.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:14 PM","TLS - Time Lines",
"211215-5226.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:14 PM","TLS - Time Lines",
"211215-5227.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:21 PM","TLS - Time Lines",
"211215-5228.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:22 PM","TLS - Time Lines",
"211215-5229.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:39 PM","TLS - Time Lines",
"211215-5230.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:39 PM","TLS - Time Lines",
"211215-5231.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:41 PM","TLS - Time Lines",
"211215-5232.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:41 PM","TLS - Time Lines",
"211215-5233.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:42 PM","TLS - Time Lines",
"211215-5234.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:42 PM","TLS - Time Lines",
"211215-5235.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:56 PM","TLS - Time Lines",
"211215-5236.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:56 PM","TLS - Time Lines",
"211215-5237.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:57 PM","TLS - Time Lines",
"211215-5238.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:58 PM","TLS - Time Lines",
"211215-5239.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:58 PM","TLS - Time Lines",
"211215-5240.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:59 PM","TLS - Time Lines",
"211215-5241.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:47:59 PM","TLS - Time Lines",
"211215-5242.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:48:00 PM","TLS - Time Lines",
"211215-5243.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:48:02 PM","TLS - Time Lines",
"211215-5244.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:48:03 PM","TLS - Time Lines",
"211215-5245.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:48:03 PM","TLS - Time Lines",
"211215-5246.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:48:04 PM","TLS - Time Lines",
"211215-5247.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:53:20 PM","TLS - Time Lines",
"211215-5248.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:53:20 PM","TLS - Time Lines",
"211215-5249.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:06 PM","TLS - Time Lines",
"211215-5250.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:12 PM","TLS - Time Lines",
"211215-5251.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:26 PM","TLS - Time Lines",
"211215-5252.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:29 PM","TLS - Time Lines",
"211215-5253.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:29 PM","TLS - Time Lines",
"211215-5254.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:32 PM","TLS - Time Lines",
"211215-5255.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:36 PM","TLS - Time Lines",
"211215-5256.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:36 PM","TLS - Time Lines",
"211215-5257.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:37 PM","TLS - Time Lines",
"211215-5258.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:37 PM","TLS - Time Lines",
"211215-5259.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 5.0","ISO 100","35 mm","12/15/21 8:54:38 PM","TLS - Time Lines",
"211215-5260.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:41 PM","TLS - Time Lines",
"211215-5261.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:41 PM","TLS - Time Lines",
"211215-5262.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:41 PM","TLS - Time Lines",
"211215-5263.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:45 PM","TLS - Time Lines",
"211215-5264.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:46 PM","TLS - Time Lines",
"211215-5265.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:46 PM","TLS - Time Lines",
"211215-5266.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:48 PM","TLS - Time Lines",
"211215-5267.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:49 PM","TLS - Time Lines",
"211215-5268.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:49 PM","TLS - Time Lines",
"211215-5269.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:50 PM","TLS - Time Lines",
"211215-5270.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:54:50 PM","TLS - Time Lines",
"211215-5271.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:55:02 PM","TLS - Time Lines",
"211215-5272.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:55:03 PM","TLS - Time Lines",
"211215-5273.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:55:03 PM","TLS - Time Lines",
"211215-5274.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:55:11 PM","TLS - Time Lines",
"211215-5275.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:55:11 PM","TLS - Time Lines",
"211215-5276.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:55:11 PM","TLS - Time Lines",
"211215-5277.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:55:12 PM","TLS - Time Lines",
"211215-5278.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:14 PM","TLS - Time Lines",
"211215-5279.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:14 PM","TLS - Time Lines",
"211215-5280.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:20 PM","TLS - Time Lines",
"211215-5281.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:20 PM","TLS - Time Lines",
"211215-5282.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:21 PM","TLS - Time Lines",
"211215-5283.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:22 PM","TLS - Time Lines",
"211215-5284.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:22 PM","TLS - Time Lines",
"211215-5285.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:23 PM","TLS - Time Lines",
"211215-5286.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:23 PM","TLS - Time Lines",
"211215-5287.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:30 PM","TLS - Time Lines",
"211215-5288.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:32 PM","TLS - Time Lines",
"211215-5289.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","35 mm","12/15/21 8:56:33 PM","TLS - Time Lines",
"211215-5290.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:56:42 PM","TLS - Time Lines",
"211215-5291.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:56:42 PM","TLS - Time Lines",
"211215-5292.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:56:42 PM","TLS - Time Lines",
"211215-5293.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:13 PM","TLS - Time Lines",
"211215-5294.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:13 PM","TLS - Time Lines",
"211215-5295.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:13 PM","TLS - Time Lines",
"211215-5296.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:14 PM","TLS - Time Lines",
"211215-5297.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:19 PM","TLS - Time Lines",
"211215-5298.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:19 PM","TLS - Time Lines",
"211215-5299.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:20 PM","TLS - Time Lines",
"211215-5300.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:20 PM","TLS - Time Lines",
"211215-5301.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:21 PM","TLS - Time Lines",
"211215-5302.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:22 PM","TLS - Time Lines",
"211215-5303.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:33 PM","TLS - Time Lines",
"211215-5304.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:34 PM","TLS - Time Lines",
"211215-5305.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:40 PM","TLS - Time Lines",
"211215-5306.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:40 PM","TLS - Time Lines",
"211215-5307.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:40 PM","TLS - Time Lines",
"211215-5308.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:42 PM","TLS - Time Lines",
"211215-5309.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:43 PM","TLS - Time Lines",
"211215-5310.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:43 PM","TLS - Time Lines",
"211215-5311.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:44 PM","TLS - Time Lines",
"211215-5312.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:44 PM","TLS - Time Lines",
"211215-5313.CR2","4160 x 6240","Canon EOS 6D Mark II","EF16-35mm f/2.8L III USM","0.3 sec","ƒ / 3.2","ISO 100","16 mm","12/15/21 8:59:44 PM","TLS - Time Lines",
